2B,AX-89819416,28.579
2B,AX-89819429,28.579
2B,AX-89819473,28.579
2B,AX-89819477,28.579
2B,AX-89823479,28.579
2B,AX-89876465,28.579
2B,AX-89781505,31.205
2B,AX-89820036,31.205
2B,AX-89781104,31.205
2B,AX-89781137,31.205
2B,AX-89781492,31.205
2B,AX-89806589,31.205
2B,AX-89819522,31.205
2B,AX-89819562,31.205
2B,AX-89820019,31.205
2B,AX-89781095,31.205
2B,AX-89781119,31.205
2B,AX-89781155,31.205
2B,AX-89781496,31.205
2B,AX-89876617,31.205
2B,AX-89876619,31.205
2B,AX-89876709,31.205
2B,AX-89847238,31.205
2B,AX-89876615,31.205
2B,AX-89781444,33.831
2B,AX-89877031,33.831
2B,AX-89877033,33.831
2B,AX-89876958,36.456
2B,AX-89876896,36.456
2B,AX-89781374,36.456
2B,AX-89781344,36.456
2B,AX-89781433,36.456
2B,AX-89819773,36.456
2B,AX-89847266,36.456
2B,AX-89876902,36.456
2B,AX-89876905,36.456
2B,AX-89781401,36.456
2B,AX-89781419,36.456
2B,AX-89803459,36.456
2B,AX-89876996,36.456
2B,AX-89907306,36.456
2B,AX-89781426,36.456
2B,AX-89819858,36.456
2B,AX-89819919,36.456
2B,AX-89876813,39.082
2B,AX-89876821,39.082
2B,AX-89781264,39.082
2B,AX-89781288,39.082
2B,AX-89819738,39.082
2B,AX-89876872,39.082
2B,AX-89781577,41.707
2B,AX-89847289,41.707
2B,AX-89819667,41.707
2B,AX-89820101,41.707
2B,AX-89820105,41.707
2B,AX-89867615,44.333
2B,AX-89781640,44.333
2B,AX-89781539,44.333
2B,AX-89877148,44.333
2B,AX-89781694,46.958
2B,AX-89781693,46.958
2B,AX-89820180,46.958
2B,AX-89820186,46.958
2B,AX-89877434,49.584
2B,AX-89867638,49.584
2B,AX-89862886,49.584
2B,AX-89820249,49.584
2B,AX-89910994,49.584
2B,AX-89781728,49.584
2B,AX-89820314,49.584
2B,AX-89877429,49.584
2B,AX-89877819,49.584
2B,AX-89877804,49.584
2B,AX-89820270,53.088
2B,AX-89877398,53.998
2B,AX-89877395,53.998
2B,AX-89907400,54.908
2B,AX-89904449,54.908
2B,AX-89877617,54.908
2B,AX-89877655,54.908
2B,AX-89820528,54.908
2B,AX-89796840,54.908
2B,AX-89782012,54.908
2B,AX-89781987,54.908
2B,AX-89781897,54.908
2B,AX-89781829,54.908
2B,AX-89820566,54.908
2B,AX-89877708,54.908
2B,AX-89781773,54.908
2B,AX-89781809,54.908
2B,AX-89781814,54.908
2B,AX-89781858,54.908
2B,AX-89782027,54.908
2B,AX-89782036,54.908
2B,AX-89782087,54.908
2B,AX-89820492,54.908
2B,AX-89820502,54.908
2B,AX-89820620,54.908
2B,AX-89820649,54.908
2B,AX-89847328,54.908
2B,AX-89877480,54.908
2B,AX-89907374,54.908
2B,AX-89781915,54.908
2B,AX-89781929,54.908
2B,AX-89781949,54.908
2B,AX-89782015,54.908
2B,AX-89782022,54.908
2B,AX-89782066,54.908
2B,AX-89803516,54.908
2B,AX-89820316,54.908
2B,AX-89820327,54.908
2B,AX-89820401,54.908
2B,AX-89820579,54.908
2B,AX-89820594,54.908
2B,AX-89860762,54.908
2B,AX-89860776,54.908
2B,AX-89877646,54.908
2B,AX-89877693,54.908
2B,AX-89877774,54.908
2B,AX-89847324,54.908
2B,AX-89860760,54.908
2B,AX-89877634,54.908
2B,AX-89782025,54.908
2B,AX-89904445,54.908
2B,AX-89904431,55.584
2B,AX-89781894,55.584
2B,AX-89781765,55.584
2B,AX-89862868,55.584
2B,AX-89781958,55.584
2B,AX-89806644,55.584
2B,AX-89806676,55.584
2B,AX-89877599,55.584
2B,AX-89781779,55.584
2B,AX-89781802,55.584
2B,AX-89781916,55.584
2B,AX-89781963,55.584
2B,AX-89782004,55.584
2B,AX-89820672,55.584
2B,AX-89877504,55.584
2B,AX-89877636,55.584
2B,AX-89877805,55.584
2B,AX-89907378,56.935
2B,AX-89781821,56.935
2B,AX-89820971,58.324
2B,AX-89783129,58.324
2B,AX-89795559,58.324
2B,AX-89795603,58.324
2B,AX-89894879,58.324
2B,AX-89795590,58.324
2B,AX-89795597,58.324
2B,AX-89795613,58.324
2B,AX-89837576,58.324
2B,AX-89879516,58.324
2B,AX-89894831,58.324
2B,AX-89894846,58.324
2BII,AX-89878673,0
2BII,AX-89847392,0
2BII,AX-89821602,0
2BII,AX-89821597,0
2BII,AX-89782675,0
2BII,AX-89782627,0
2BII,AX-89821574,0
2BII,AX-89862954,0
2BII,AX-89878707,0
2BII,AX-89782648,0
2BII,AX-89782676,0
2BII,AX-89782694,0
2BII,AX-89782711,0
2BII,AX-89782739,0
2BII,AX-89821530,0
2BII,AX-89821642,0
2BII,AX-89878608,0
2BII,AX-89878744,0
2BII,AX-89782672,0
2BII,AX-89878691,0
2BII,AX-89821401,1.352
2BII,AX-89803628,1.352
2BII,AX-89821365,1.352
2BII,AX-89878486,1.352
2BII,AX-89803630,1.352
2BII,AX-89821413,1.352
2BII,AX-89878554,1.352
2BII,AX-89782486,2.703
2BII,AX-89821273,2.703
2BII,AX-89878454,2.703
2BII,AX-89782501,2.703
2BII,AX-89860831,2.703
2BII,AX-89867704,2.703
2BII,AX-89821310,3.381
2BII,AX-89782443,4.045
2BII,AX-89878323,5.397
2BII,AX-89878253,5.397
2BII,AX-89821185,5.397
2BII,AX-89803611,5.397
2BII,AX-89878322,5.397
2BII,AX-89878246,6.748
2BII,AX-89782378,6.748
2BII,AX-89878232,6.748
2BII,AX-89878249,6.748
2BII,AX-89847366,6.748
2BII,AX-89821014,8.1
2BII,AX-89878129,8.1
2BII,AX-89783055,8.1
2BII,AX-89783029,8.1
2BII,AX-89783015,8.1
2BII,AX-89782325,8.1
2BII,AX-89782344,8.1
2BII,AX-89782979,8.1
2BII,AX-89783013,8.1
2BII,AX-89806703,8.1
2BII,AX-89821930,8.1
2BII,AX-89822039,8.1
2BII,AX-89878175,8.1
2BII,AX-89879148,8.1
2BII,AX-89879149,8.1
2BII,AX-89782936,8.1
2BII,AX-89782941,8.1
2BII,AX-89782991,8.1
2BII,AX-89821944,8.1
2BII,AX-89822009,8.1
2BII,AX-89822020,8.1
2BII,AX-89860894,8.1
2BII,AX-89879138,8.1
2BII,AX-89879207,8.1
2BII,AX-89822055,8.1
2BII,AX-89782307,8.1
2BII,AX-89782318,8.1
2BII,AX-89821012,8.1
2BII,AX-89879085,8.1
2BII,AX-89803668,10.84
2BII,AX-89821856,10.84
2BII,AX-89821834,10.84
2BII,AX-89782877,10.84
2BII,AX-89821768,10.84
2BII,AX-89782852,10.84
2BII,AX-89782876,10.84
2BII,AX-89821770,10.84
2BII,AX-89821778,10.84
2BII,AX-89821791,10.84
2BII,AX-89821831,10.84
2BII,AX-89821868,10.84
2BII,AX-89821886,10.84
2BII,AX-89878928,10.84
2C,AX-89823458,0
2C,AX-89823451,0
2C,AX-89911494,1.351
2C,AX-89904658,1.351
2C,AX-89879710,1.351
2C,AX-89783344,1.351
2C,AX-89783342,1.351
2C,AX-89880607,1.351
2C,AX-89880205,5.521
2C,AX-89904629,5.521
2C,AX-89878262,5.521
2C,AX-89878257,5.521
2C,AX-89847594,5.521
2C,AX-89820188,5.521
2C,AX-89783332,5.521
2C,AX-89782184,5.521
2C,AX-89781905,5.521
2C,AX-89781376,5.521
2C,AX-89783749,5.521
2C,AX-89806631,5.521
2C,AX-89806840,5.521
2C,AX-89820466,5.521
2C,AX-89821173,5.521
2C,AX-89823144,5.521
2C,AX-89823150,5.521
2C,AX-89847579,5.521
2C,AX-89880317,5.521
2C,AX-89781606,5.521
2C,AX-89782024,5.521
2C,AX-89783381,5.521
2C,AX-89783662,5.521
2C,AX-89783692,5.521
2C,AX-89783728,5.521
2C,AX-89803815,5.521
2C,AX-89860397,5.521
2C,AX-89878026,5.521
2C,AX-89878311,5.521
2C,AX-89879060,5.521
2C,AX-89783698,5.521
2C,AX-89823166,5.521
2C,AX-89878318,5.521
2C,AX-89878481,5.521
2C,AX-89880258,5.521
2C,AX-89904633,5.521
2C,AX-89783715,5.521
2C,AX-89821076,5.521
2C,AX-89878288,5.521
2C,AX-89879803,5.521
2C,AX-89847619,7.576
2C,AX-89783651,7.576
2C,AX-89783946,7.576
2C,AX-89822585,7.576
2C,AX-89823383,7.576
2C,AX-89880564,7.576
2C,AX-89815363,8.626
2C,AX-89911501,9.632
2C,AX-89847530,9.632
2C,AX-89822635,9.632
2C,AX-89822627,9.632
2C,AX-89794046,9.632
2C,AX-89783402,9.632
2C,AX-89822609,9.632
2C,AX-89835574,9.632
2C,AX-89892796,9.632
2C,AX-89783478,9.632
2C,AX-89822594,9.632
2C,AX-89822599,9.632
2C,AX-89879910,9.632
2C,AX-89847534,9.632
2C,AX-89783280,9.97
2C,AX-89783505,9.97
2C,AX-89822658,9.97
2C,AX-89904600,10.308
2C,AX-89904577,10.308
2C,AX-89879598,10.308
2C,AX-89849663,10.308
2C,AX-89847540,10.308
2C,AX-89794061,10.308
2C,AX-89892818,10.308
2C,AX-89783525,10.308
2C,AX-89822797,10.308
2C,AX-89805051,10.308
2C,AX-89867786,10.308
2C,AX-89879922,11.209
2C,AX-89783504,11.209
2C,AX-89822755,11.209
2C,AX-89822756,11.209
2C,AX-89803768,11.209
2C,AX-89879942,11.209
2C,AX-89783498,12.11
2C,AX-89904601,13.011
2C,AX-89882325,13.011
2C,AX-89882319,13.011
2C,AX-89825173,13.011
2C,AX-89812086,13.011
2C,AX-89785481,13.011
2C,AX-89785423,13.011
2C,AX-89783475,13.011
2C,AX-89785456,13.011
2C,AX-89799108,13.011
2C,AX-89802067,13.011
2C,AX-89811742,13.011
2C,AX-89811743,13.011
2C,AX-89822737,13.011
2C,AX-89825213,13.011
2C,AX-89863080,13.011
2C,AX-89879877,13.011
2C,AX-89882247,13.011
2C,AX-89882250,13.011
2C,AX-89882343,13.011
2C,AX-89785454,13.011
2C,AX-89825165,13.011
2C,AX-89825182,13.011
2C,AX-89783468,13.011
2C,AX-89785391,13.011
2C,AX-89799128,13.011
2C,AX-89803758,13.011
2C,AX-89822710,13.011
2C,AX-89823330,13.011
2C,AX-89825142,13.011
2C,AX-89860974,13.011
2C,AX-89882239,13.011
2C,AX-89882295,13.011
2C,AX-89882321,13.011
2C,AX-89785488,13.011
2C,AX-89825099,13.011
2C,AX-89882272,14.124
2C,AX-89856082,14.124
2C,AX-89785387,14.124
2C,AX-89825098,14.124
2C,AX-89860971,17.56
2C,AX-89906032,20.995
2C,AX-89823292,22.109
2C,AX-89823289,22.109
2C,AX-89823267,22.109
2C,AX-89880440,22.109
2C,AX-89904644,22.109
2C,AX-89904645,22.109
2CII,AX-89803405,0
2CII,AX-89819285,0
2CII,AX-89819289,0
2CII,AX-89819328,1.352
2CII,AX-89876459,1.352
2CII,AX-89781083,1.942
2CII,AX-89781086,1.942
2CII,AX-89781164,1.942
2CII,AX-89781172,1.942
2CII,AX-89781182,1.942
2CII,AX-89781192,1.942
2CII,AX-89781194,1.942
2CII,AX-89781200,1.942
2CII,AX-89781204,1.942
2CII,AX-89781206,1.942
2CII,AX-89819568,1.942
2CII,AX-89819572,1.942
2CII,AX-89819647,1.942
2CII,AX-89860704,1.942
2CII,AX-89860727,1.942
2CII,AX-89876571,1.942
2CII,AX-89876593,1.942
2CII,AX-89876670,1.942
2CII,AX-89876675,1.942
2CII,AX-89876726,1.942
2CII,AX-89877091,1.942
2CII,AX-89877109,1.942
2CII,AX-89877119,1.942
2CII,AX-89877130,1.942
2CII,AX-89881700,1.942
2CII,AX-89812556,1.942
2CII,AX-89781066,1.942
2CII,AX-89910789,1.942
2CII,AX-89781388,4.046
2CII,AX-89781432,4.046
2CII,AX-89819889,4.046
2CII,AX-89819895,4.046
2CII,AX-89819896,4.046
2CII,AX-89819898,4.046
2CII,AX-89862831,4.046
2CII,AX-89876960,4.046
2CII,AX-89876995,4.046
2CII,AX-89811630,4.046
2CII,AX-89781314,5.397
2CII,AX-89781318,5.397
2CII,AX-89781369,5.397
2CII,AX-89819777,5.397
2CII,AX-89819819,5.397
2CII,AX-89819836,5.397
2CII,AX-89819837,5.397
2CII,AX-89848498,5.397
2CII,AX-89854907,5.397
2CII,AX-89862830,5.397
2CII,AX-89781218,6.748
2CII,AX-89781276,6.748
2CII,AX-89781277,6.748
2CII,AX-89781300,6.748
2CII,AX-89781537,6.748
2CII,AX-89781558,6.748
2CII,AX-89781569,6.748
2CII,AX-89781576,6.748
2CII,AX-89781634,6.748
2CII,AX-89781635,6.748
2CII,AX-89819730,6.748
2CII,AX-89819753,6.748
2CII,AX-89819755,6.748
2CII,AX-89820045,6.748
2CII,AX-89820063,6.748
2CII,AX-89820099,6.748
2CII,AX-89862841,6.748
2CII,AX-89876811,6.748
2CII,AX-89815317,6.748
2CII,AX-89781645,8.1
2CII,AX-89781651,8.1
2CII,AX-89781675,8.1
2CII,AX-89781676,8.1
2CII,AX-89820224,8.1
2CII,AX-89820226,8.1
2CII,AX-89820230,8.1
2CII,AX-89855012,8.1
2CII,AX-89867628,8.1
2CII,AX-89877272,8.1
2CII,AX-89877293,8.1
2CII,AX-89877335,8.1
2CII,AX-89877408,8.1
2CII,AX-89781726,8.1
2CII,AX-89877356,8.1
2CII,AX-89904408,8.1
2CII,AX-89904412,8.1
2CII,AX-89781751,9.451
2CII,AX-89781786,9.451
2CII,AX-89781791,9.451
2CII,AX-89867642,9.451
2CII,AX-89877425,9.451
2CII,AX-89877449,9.451
2CII,AX-89781808,10.803
2CII,AX-89781842,10.803
2CII,AX-89781868,10.803
2CII,AX-89781934,10.803
2CII,AX-89795544,10.803
2CII,AX-89795567,10.803
2CII,AX-89795570,10.803
2CII,AX-89795618,10.803
2CII,AX-89803527,10.803
2CII,AX-89803533,10.803
2CII,AX-89820379,10.803
2CII,AX-89820467,10.803
2CII,AX-89820476,10.803
2CII,AX-89837575,10.803
2CII,AX-89837595,10.803
2CII,AX-89837618,10.803
2CII,AX-89837620,10.803
2CII,AX-89837621,10.803
2CII,AX-89867651,10.803
2CII,AX-89894775,10.803
2CII,AX-89894809,10.803
2CII,AX-89894821,10.803
2CII,AX-89894866,10.803
2CII,AX-89914440,10.803
2CII,AX-89820397,10.803
2CII,AX-89894767,10.803
2CII,AX-89894769,10.803
2CII,AX-89894813,10.803
2CII,AX-89894842,10.803
2CII,AX-89781948,12.154
2CII,AX-89781950,12.154
2CII,AX-89781957,12.154
2CII,AX-89782032,12.154
2CII,AX-89782033,12.154
2CII,AX-89783135,12.154
2CII,AX-89783154,12.154
2CII,AX-89783174,12.154
2CII,AX-89783212,12.154
2CII,AX-89806665,12.154
2CII,AX-89806669,12.154
2CII,AX-89820496,12.154
2CII,AX-89820498,12.154
2CII,AX-89820499,12.154
2CII,AX-89820559,12.154
2CII,AX-89822391,12.154
2CII,AX-89877625,12.154
2CII,AX-89877628,12.154
2CII,AX-89879448,12.154
2CII,AX-89879489,12.154
2CII,AX-89782038,12.154
2CII,AX-89783132,12.154
2CII,AX-89820526,12.154
2CII,AX-89820558,12.154
2CII,AX-89820583,12.154
2CII,AX-89820615,12.154
2CII,AX-89820619,12.154
2CII,AX-89860779,12.154
2CII,AX-89877659,12.154
2CII,AX-89877684,12.154
2CII,AX-89877786,12.154
2CII,AX-89879396,12.154
2CII,AX-89879488,12.154
2CII,AX-89782067,12.83
2CII,AX-89822169,14.19
2CII,AX-89781998,14.2
2CII,AX-89782014,14.2
2CII,AX-89782248,14.837
2CII,AX-89795581,14.837
2CII,AX-89795600,14.837
2CII,AX-89803651,14.837
2CII,AX-89820769,14.837
2CII,AX-89837659,14.837
2CII,AX-89877885,14.837
2CII,AX-89878019,14.837
2CII,AX-89878024,14.837
2CII,AX-89894835,14.837
2CII,AX-89782106,14.837
2CII,AX-89782811,14.837
2CII,AX-89782814,14.837
2CII,AX-89820733,14.837
2CII,AX-89821706,14.837
2CII,AX-89858539,14.837
2CII,AX-89877912,14.837
2CII,AX-89894843,14.837
2CII,AX-89894889,14.837
2CII,AX-89782492,19.711
2CII,AX-89782688,19.711
2CII,AX-89782698,19.711
2CII,AX-89782699,19.711
2CII,AX-89782706,19.711
2CII,AX-89782713,19.711
2CII,AX-89783034,19.711
2CII,AX-89803635,19.711
2CII,AX-89821388,19.711
2CII,AX-89878605,19.711
2CII,AX-89878657,19.711
2CII,AX-89878705,19.711
2CII,AX-89782537,19.711
2CII,AX-89782680,19.711
2CII,AX-89782697,19.711
2CII,AX-89821277,19.711
2CII,AX-89821517,19.711
2CII,AX-89847381,19.711
2CII,AX-89847395,19.711
2CII,AX-89867077,19.711
2CII,AX-89878505,19.711
2CII,AX-89878542,19.711
2CII,AX-89878593,19.711
2CII,AX-89878753,19.711
2CII,AX-89878771,19.711
2CII,AX-89878533,21.062
2CII,AX-89878624,21.062
2CII,AX-89782926,38.918
2CII,AX-89782958,38.918
2CII,AX-89879134,38.918
2CII,AX-89821833,38.918
2CII,AX-89879113,38.918
2D,AX-89867660,0
2D,AX-89781901,0
2D,AX-89781908,0
2D,AX-89781973,0
2D,AX-89783803,0
2D,AX-89783837,0
2D,AX-89806668,0
2D,AX-89820471,0
2D,AX-89820523,0
2D,AX-89820565,0
2D,AX-89867657,0
2D,AX-89867819,0
2D,AX-89877670,0
2D,AX-89880405,0
2D,AX-89781965,0
2D,AX-89781966,0
2D,AX-89781970,0
2D,AX-89783806,0
2D,AX-89783851,0
2D,AX-89820449,0
2D,AX-89820458,0
2D,AX-89820537,0
2D,AX-89823261,0
2D,AX-89877575,0
2D,AX-89877666,0
2D,AX-89781859,1.351
2D,AX-89781853,1.351
2D,AX-89806655,1.351
2D,AX-89820351,1.351
2D,AX-89820411,1.351
2D,AX-89877542,1.351
2D,AX-89803524,1.351
2D,AX-89820368,1.351
2D,AX-89877520,1.351
2D,AX-89877560,1.351
2D,AX-89781803,2.023
2D,AX-89904422,2.694
2D,AX-89877426,2.694
2D,AX-89781758,2.694
2D,AX-89784951,2.694
2D,AX-89820300,2.694
2D,AX-89877431,2.694
2D,AX-89820147,8.334
2D,AX-89781633,8.334
2D,AX-89781517,8.334
2D,AX-89872321,8.334
2D,AX-89877355,8.334
2D,AX-89820261,8.334
2D,AX-89820264,8.334
2D,AX-89820279,8.334
2D,AX-89877247,8.334
2D,AX-89784368,8.334
2D,AX-89877323,8.334
2D,AX-89781557,9.685
2D,AX-89781536,9.685
2D,AX-89811639,9.685
2D,AX-89867616,9.685
2D,AX-89781540,9.685
2D,AX-89820092,11.036
2D,AX-89877229,13.777
2D,AX-89781619,13.777
2D,AX-89819690,15.128
2D,AX-89877027,16.536
2D,AX-89904376,19.297
2D,AX-89904354,19.297
2D,AX-89877053,19.297
2D,AX-89876899,19.297
2D,AX-89847235,19.297
2D,AX-89819880,19.297
2D,AX-89819828,19.297
2D,AX-89819807,19.297
2D,AX-89819769,19.297
2D,AX-89781404,19.297
2D,AX-89781146,19.297
2D,AX-89780983,19.297
2D,AX-89781067,19.297
2D,AX-89781078,19.297
2D,AX-89781147,19.297
2D,AX-89781153,19.297
2D,AX-89781320,19.297
2D,AX-89781410,19.297
2D,AX-89781500,19.297
2D,AX-89819861,19.297
2D,AX-89819930,19.297
2D,AX-89819990,19.297
2D,AX-89876444,19.297
2D,AX-89781371,19.297
2D,AX-89819892,19.297
2D,AX-89876882,19.297
2D,AX-89781360,19.297
2D,AX-89781399,19.297
2D,AX-89780947,19.297
2D,AX-89780959,19.297
2D,AX-89781129,19.297
2D,AX-89781150,19.297
2D,AX-89781210,19.297
2D,AX-89803420,19.297
2D,AX-89819867,19.297
2D,AX-89876463,19.297
2D,AX-89876653,19.297
2D,AX-89877050,19.297
2D,AX-89910793,19.297
2D,AX-89867580,19.297
2D,AX-89876530,19.297
2D,AX-89876545,19.297
2D,AX-89904383,19.297
2D,AX-89904384,19.297
2D,AX-89876573,19.297
2D,AX-89847274,19.973
2D,AX-89781138,19.973
2D,AX-89819910,19.973
2D,AX-89819944,19.973
2D,AX-89877038,19.973
2D,AX-89910830,20.649
2D,AX-89876746,20.649
2D,AX-89830326,20.649
2D,AX-89819643,20.649
2D,AX-89781207,20.649
2D,AX-89781211,20.649
2D,AX-89819587,20.649
2D,AX-89819608,20.649
2D,AX-89876664,20.649
2D,AX-89819651,20.649
2D,AX-89877111,20.649
2D,AX-89781203,20.649
2D,AX-89822975,22.695
2D,AX-89782111,22.695
2D,AX-89803803,22.695
2D,AX-89822795,22.695
2D,AX-89874075,22.885
2D,AX-89904664,23.031
2D,AX-89822826,23.031
2D,AX-89822512,23.031
2D,AX-89783607,23.031
2D,AX-89820796,23.031
2D,AX-89822521,23.031
2D,AX-89823443,23.031
2D,AX-89863024,23.031
2D,AX-89878320,23.031
2D,AX-89904590,23.031
2D,AX-89783355,23.031
2D,AX-89820919,23.031
2D,AX-89822841,23.031
2D,AX-89823507,23.031
2D,AX-89823520,23.031
2D,AX-89876400,23.031
2D,AX-89879681,23.031
2D,AX-89847515,23.031
2D,AX-89878056,23.031
2D,AX-89847566,23.367
2D,AX-89822977,23.367
2D,AX-89821939,23.367
2D,AX-89819284,23.367
2D,AX-89783983,23.367
2D,AX-89823504,23.367
2D,AX-89879004,23.367
2D,AX-89783368,23.367
2D,AX-89783622,23.367
2D,AX-89784027,23.367
2D,AX-89821911,23.367
2D,AX-89822855,23.367
2D,AX-89880131,23.367
2D,AX-89783984,23.524
2D,AX-89783980,23.524
2D,AX-89879697,23.682
2D,AX-89847577,24.714
2D,AX-89904365,24.714
2D,AX-89892807,24.714
2D,AX-89880531,24.714
2D,AX-89879885,24.714
2D,AX-89877013,24.714
2D,AX-89823413,24.714
2D,AX-89822579,24.714
2D,AX-89821622,24.714
2D,AX-89819744,24.714
2D,AX-89819505,24.714
2D,AX-89806796,24.714
2D,AX-89781087,24.714
2D,AX-89790841,24.714
2D,AX-89880022,24.714
2D,AX-89783476,24.714
2D,AX-89783717,24.714
2D,AX-89820183,24.714
2D,AX-89867813,24.714
2D,AX-89811713,24.714
2D,AX-89847625,24.714
2D,AX-89869134,24.714
2D,AX-89879764,24.714
2D,AX-89822781,24.714
2D,AX-89876702,24.714
2D,AX-89880329,24.714
2D,AX-89803842,24.714
2D,AX-89820714,25.051
2D,AX-89904634,25.389
2D,AX-89880325,25.389
2D,AX-89847585,25.389
2D,AX-89863068,25.389
2D,AX-89803816,25.389
2D,AX-89847250,25.559
2D,AX-89783935,25.728
2D,AX-89822856,25.894
2D,AX-89878797,25.894
2D,AX-89823052,25.894
2D,AX-89783859,25.894
2D,AX-89878561,25.894
2D,AX-89783647,26.06
2D,AX-89872376,26.06
2D,AX-89823062,26.06
2D,AX-89822447,26.06
2D,AX-89783956,26.06
2D,AX-89823022,26.06
2D,AX-89823043,26.06
2D,AX-89783931,26.06
2D,AX-89783942,26.06
2D,AX-89847503,27.872
2D,AX-89815351,27.872
2D,AX-89815345,27.872
2D,AX-89822680,27.872
2D,AX-89785480,31.547
2D,AX-89825187,31.547
2D,AX-89880481,31.547
2D,AX-89804021,31.547
2D,AX-89825125,31.547
2D,AX-89882264,31.547
2D,AX-89825115,31.547
2D,AX-89904817,31.547
2D,AX-89825203,31.547
2D,AX-89799149,33.359
2D,AX-89880365,37.033
2D,AX-89782076,40.707
2D,AX-89820616,40.707
2D,AX-89877812,40.707
2D,AX-89783251,44.381
2D,AX-89783219,46.193
2D,AX-89822184,46.193
2D,AX-89879386,46.193
2D,AX-89879502,46.193
2D,AX-89795555,48.005
2D,AX-89894792,48.005
2D,AX-89795557,48.005
2D,AX-89894785,48.005
2D,AX-89782294,49.817
2D,AX-89808109,49.817
2D,AX-89894910,49.817
2D,AX-89894883,49.817
2D,AX-89782213,53.491
2D,AX-89782107,53.491
2D,AX-89782143,53.491
2D,AX-89803576,53.491
2D,AX-89820720,53.491
2D,AX-89820764,53.491
2D,AX-89820773,53.491
2D,AX-89877951,53.491
2D,AX-89872327,54.229
2D,AX-89820949,54.229
2D,AX-89782162,54.229
2D,AX-89782175,54.229
2D,AX-89782201,54.229
2D,AX-89782278,54.229
2D,AX-89782299,54.229
2D,AX-89837704,54.229
2D,AX-89878082,54.229
2D,AX-89894912,54.229
2D,AX-89782112,54.229
2D,AX-89795668,54.229
2D,AX-89877985,54.229
2D,AX-89782138,55.303
2D,AX-89820932,55.307
2D,AX-89904464,55.312
2D,AX-89877872,56.657
2D,AX-89820907,56.657
2D,AX-89782179,56.657
2D,AX-89782123,56.657
2D,AX-89820754,56.657
2D,AX-89782120,56.657
2D,AX-89782177,56.657
2D,AX-89782228,56.657
2D,AX-89820910,56.657
2D,AX-89860790,56.657
2D,AX-89877942,56.657
2D,AX-89821728,56.657
2D,AX-89782766,59.064
2D,AX-89878844,59.064
2D,AX-89847412,59.064
2D,AX-89821679,59.064
2D,AX-89782779,59.064
2D,AX-89878781,59.873
2D,AX-89782788,59.873
2D,AX-89862969,59.873
2D,AX-89878786,60.252
2D,AX-89821436,61.44
2D,AX-89821385,62.116
2D,AX-89782622,62.116
2D,AX-89782691,62.116
2D,AX-89878682,62.116
2D,AX-89782730,62.116
2D,AX-89821477,62.116
2D,AX-89860862,62.116
2D,AX-89878720,62.116
2D,AX-89878612,62.116
2D,AX-89904507,62.116
2D,AX-89904513,62.791
2D,AX-89821500,62.791
2D,AX-89821483,62.791
2D,AX-89821464,62.791
2D,AX-89821460,62.791
2D,AX-89821395,62.791
2D,AX-89782729,62.791
2D,AX-89782605,62.791
2D,AX-89782749,62.791
2D,AX-89821662,62.791
2D,AX-89878702,62.791
2D,AX-89782589,62.791
2D,AX-89821463,62.791
2D,AX-89821525,62.791
2D,AX-89821528,62.791
2D,AX-89860864,62.791
2D,AX-89878607,62.791
2D,AX-89904512,62.791
2D,AX-89782554,65.558
2D,AX-89782590,65.558
2D,AX-89821368,66.922
2D,AX-89821306,66.922
2D,AX-89782543,66.922
2D,AX-89811667,66.922
2D,AX-89878458,66.922
2D,AX-89821221,66.922
2D,AX-89821352,66.922
2D,AX-89782473,67.805
2D,AX-89782457,68.279
2D,AX-89821340,68.984
2D,AX-89878482,69.635
2D,AX-89878448,69.635
2D,AX-89862934,69.635
2D,AX-89821328,69.635
2D,AX-89821230,69.635
2D,AX-89878487,69.635
2D,AX-89878372,69.635
2D,AX-89878397,69.635
2D,AX-89878484,69.635
2D,AX-89878305,75.274
2D,AX-89878273,75.274
2D,AX-89862921,75.274
2D,AX-89821184,75.274
2D,AX-89878304,75.274
2D,AX-89821134,75.274
2D,AX-89821059,75.979
2D,AX-89821078,76.617
2D,AX-89821098,76.617
2D,AX-89878206,76.617
2D,AX-89821097,76.617
2D,AX-89878251,76.617
2D,AX-89878177,77.968
2D,AX-89878159,77.968
2D,AX-89847358,77.968
2D,AX-89783058,77.968
2D,AX-89821042,77.968
2D,AX-89904542,80.709
2D,AX-89851576,80.709
2D,AX-89879143,80.709
2D,AX-89879079,80.709
2D,AX-89821751,82.06
2D,AX-89821811,82.06
2D,AX-89821754,82.06
2D,AX-89821750,82.06
2D,AX-89782915,82.06
2D,AX-89821753,82.06
2D,AX-89821774,82.06
2D,AX-89821810,82.06
2D,AX-89862979,82.06
2D,AX-89803663,82.06
2D,AX-89821762,82.06
2D,AX-89879006,82.06
3A,AX-89911745,0
3A,AX-89880999,0
3A,AX-89828469,0
3A,AX-89787726,0
3A,AX-89784680,0
3A,AX-89827784,0
3A,AX-89828164,0
3A,AX-89881074,0
3A,AX-89881106,0
3A,AX-89881161,0
3A,AX-89881362,0
3A,AX-89787494,0
3A,AX-89787652,0
3A,AX-89787892,0
3A,AX-89824289,0
3A,AX-89884802,0
3A,AX-89884925,0
3A,AX-89885352,0
3A,AX-89784697,0
3A,AX-89803900,0
3A,AX-89807315,0
3A,AX-89828022,0
3A,AX-89884895,0
